season,week,n_active,actual_elim_count,predicted_elim_count,actual_elims,predicted_elims,exact_match,jaccard,missing_vote_estimates
7,2,13,13,13,Brooke Burke               ;Cloris Leachman            ;Cody Linley                ;Jeffrey Ross               ;Kim Kardashian             ;Lance Bass                 ;Maurice Greene             ;Misty May-Treanor          ;Rocco DiSpirito            ;Susan Lucci                ;Ted McGinley               ;Toni Braxton               ;Warren Sapp                ,Brooke Burke               ;Cloris Leachman            ;Cody Linley                ;Jeffrey Ross               ;Kim Kardashian             ;Lance Bass                 ;Maurice Greene             ;Misty May-Treanor          ;Rocco DiSpirito            ;Susan Lucci                ;Ted McGinley               ;Toni Braxton               ;Warren Sapp                ,1,1.0,13
7,3,13,13,13,Brooke Burke               ;Cloris Leachman            ;Cody Linley                ;Jeffrey Ross               ;Kim Kardashian             ;Lance Bass                 ;Maurice Greene             ;Misty May-Treanor          ;Rocco DiSpirito            ;Susan Lucci                ;Ted McGinley               ;Toni Braxton               ;Warren Sapp                ,Brooke Burke               ;Cloris Leachman            ;Cody Linley                ;Jeffrey Ross               ;Kim Kardashian             ;Lance Bass                 ;Maurice Greene             ;Misty May-Treanor          ;Rocco DiSpirito            ;Susan Lucci                ;Ted McGinley               ;Toni Braxton               ;Warren Sapp                ,1,1.0,13
7,4,13,13,13,Brooke Burke               ;Cloris Leachman            ;Cody Linley                ;Jeffrey Ross               ;Kim Kardashian             ;Lance Bass                 ;Maurice Greene             ;Misty May-Treanor          ;Rocco DiSpirito            ;Susan Lucci                ;Ted McGinley               ;Toni Braxton               ;Warren Sapp                ,Brooke Burke               ;Cloris Leachman            ;Cody Linley                ;Jeffrey Ross               ;Kim Kardashian             ;Lance Bass                 ;Maurice Greene             ;Misty May-Treanor          ;Rocco DiSpirito            ;Susan Lucci                ;Ted McGinley               ;Toni Braxton               ;Warren Sapp                ,1,1.0,13
7,5,13,13,13,Brooke Burke               ;Cloris Leachman            ;Cody Linley                ;Jeffrey Ross               ;Kim Kardashian             ;Lance Bass                 ;Maurice Greene             ;Misty May-Treanor          ;Rocco DiSpirito            ;Susan Lucci                ;Ted McGinley               ;Toni Braxton               ;Warren Sapp                ,Brooke Burke               ;Cloris Leachman            ;Cody Linley                ;Jeffrey Ross               ;Kim Kardashian             ;Lance Bass                 ;Maurice Greene             ;Misty May-Treanor          ;Rocco DiSpirito            ;Susan Lucci                ;Ted McGinley               ;Toni Braxton               ;Warren Sapp                ,1,1.0,13
7,6,13,13,13,Brooke Burke               ;Cloris Leachman            ;Cody Linley                ;Jeffrey Ross               ;Kim Kardashian             ;Lance Bass                 ;Maurice Greene             ;Misty May-Treanor          ;Rocco DiSpirito            ;Susan Lucci                ;Ted McGinley               ;Toni Braxton               ;Warren Sapp                ,Brooke Burke               ;Cloris Leachman            ;Cody Linley                ;Jeffrey Ross               ;Kim Kardashian             ;Lance Bass                 ;Maurice Greene             ;Misty May-Treanor          ;Rocco DiSpirito            ;Susan Lucci                ;Ted McGinley               ;Toni Braxton               ;Warren Sapp                ,1,1.0,13
7,7,13,13,13,Brooke Burke               ;Cloris Leachman            ;Cody Linley                ;Jeffrey Ross               ;Kim Kardashian             ;Lance Bass                 ;Maurice Greene             ;Misty May-Treanor          ;Rocco DiSpirito            ;Susan Lucci                ;Ted McGinley               ;Toni Braxton               ;Warren Sapp                ,Brooke Burke               ;Cloris Leachman            ;Cody Linley                ;Jeffrey Ross               ;Kim Kardashian             ;Lance Bass                 ;Maurice Greene             ;Misty May-Treanor          ;Rocco DiSpirito            ;Susan Lucci                ;Ted McGinley               ;Toni Braxton               ;Warren Sapp                ,1,1.0,13
7,8,13,13,13,Brooke Burke               ;Cloris Leachman            ;Cody Linley                ;Jeffrey Ross               ;Kim Kardashian             ;Lance Bass                 ;Maurice Greene             ;Misty May-Treanor          ;Rocco DiSpirito            ;Susan Lucci                ;Ted McGinley               ;Toni Braxton               ;Warren Sapp                ,Brooke Burke               ;Cloris Leachman            ;Cody Linley                ;Jeffrey Ross               ;Kim Kardashian             ;Lance Bass                 ;Maurice Greene             ;Misty May-Treanor          ;Rocco DiSpirito            ;Susan Lucci                ;Ted McGinley               ;Toni Braxton               ;Warren Sapp                ,1,1.0,13
7,9,13,13,13,Brooke Burke               ;Cloris Leachman            ;Cody Linley                ;Jeffrey Ross               ;Kim Kardashian             ;Lance Bass                 ;Maurice Greene             ;Misty May-Treanor          ;Rocco DiSpirito            ;Susan Lucci                ;Ted McGinley               ;Toni Braxton               ;Warren Sapp                ,Brooke Burke               ;Cloris Leachman            ;Cody Linley                ;Jeffrey Ross               ;Kim Kardashian             ;Lance Bass                 ;Maurice Greene             ;Misty May-Treanor          ;Rocco DiSpirito            ;Susan Lucci                ;Ted McGinley               ;Toni Braxton               ;Warren Sapp                ,1,1.0,13
7,10,13,13,13,Brooke Burke               ;Cloris Leachman            ;Cody Linley                ;Jeffrey Ross               ;Kim Kardashian             ;Lance Bass                 ;Maurice Greene             ;Misty May-Treanor          ;Rocco DiSpirito            ;Susan Lucci                ;Ted McGinley               ;Toni Braxton               ;Warren Sapp                ,Brooke Burke               ;Cloris Leachman            ;Cody Linley                ;Jeffrey Ross               ;Kim Kardashian             ;Lance Bass                 ;Maurice Greene             ;Misty May-Treanor          ;Rocco DiSpirito            ;Susan Lucci                ;Ted McGinley               ;Toni Braxton               ;Warren Sapp                ,1,1.0,13
8,1,13,13,13,Belinda Carlisle           ;Chuck Wicks                ;David Alan Grier           ;Denise Richards            ;Gilles Marini              ;Holly Madison              ;Lawrence Taylor            ;Lil' Kim                   ;Melissa Rycroft            ;Shawn Johnson              ;Steve Wozniak              ;Steve-O                    ;Ty Murray                  ,Belinda Carlisle           ;Chuck Wicks                ;David Alan Grier           ;Denise Richards            ;Gilles Marini              ;Holly Madison              ;Lawrence Taylor            ;Lil' Kim                   ;Melissa Rycroft            ;Shawn Johnson              ;Steve Wozniak              ;Steve-O                    ;Ty Murray                  ,1,1.0,13
8,2,13,13,13,Belinda Carlisle           ;Chuck Wicks                ;David Alan Grier           ;Denise Richards            ;Gilles Marini              ;Holly Madison              ;Lawrence Taylor            ;Lil' Kim                   ;Melissa Rycroft            ;Shawn Johnson              ;Steve Wozniak              ;Steve-O                    ;Ty Murray                  ,Belinda Carlisle           ;Chuck Wicks                ;David Alan Grier           ;Denise Richards            ;Gilles Marini              ;Holly Madison              ;Lawrence Taylor            ;Lil' Kim                   ;Melissa Rycroft            ;Shawn Johnson              ;Steve Wozniak              ;Steve-O                    ;Ty Murray                  ,1,1.0,13
8,3,13,13,13,Belinda Carlisle           ;Chuck Wicks                ;David Alan Grier           ;Denise Richards            ;Gilles Marini              ;Holly Madison              ;Lawrence Taylor            ;Lil' Kim                   ;Melissa Rycroft            ;Shawn Johnson              ;Steve Wozniak              ;Steve-O                    ;Ty Murray                  ,Belinda Carlisle           ;Chuck Wicks                ;David Alan Grier           ;Denise Richards            ;Gilles Marini              ;Holly Madison              ;Lawrence Taylor            ;Lil' Kim                   ;Melissa Rycroft            ;Shawn Johnson              ;Steve Wozniak              ;Steve-O                    ;Ty Murray                  ,1,1.0,13
8,4,13,13,13,Belinda Carlisle           ;Chuck Wicks                ;David Alan Grier           ;Denise Richards            ;Gilles Marini              ;Holly Madison              ;Lawrence Taylor            ;Lil' Kim                   ;Melissa Rycroft            ;Shawn Johnson              ;Steve Wozniak              ;Steve-O                    ;Ty Murray                  ,Belinda Carlisle           ;Chuck Wicks                ;David Alan Grier           ;Denise Richards            ;Gilles Marini              ;Holly Madison              ;Lawrence Taylor            ;Lil' Kim                   ;Melissa Rycroft            ;Shawn Johnson              ;Steve Wozniak              ;Steve-O                    ;Ty Murray                  ,1,1.0,13
8,5,13,13,13,Belinda Carlisle           ;Chuck Wicks                ;David Alan Grier           ;Denise Richards            ;Gilles Marini              ;Holly Madison              ;Lawrence Taylor            ;Lil' Kim                   ;Melissa Rycroft            ;Shawn Johnson              ;Steve Wozniak              ;Steve-O                    ;Ty Murray                  ,Belinda Carlisle           ;Chuck Wicks                ;David Alan Grier           ;Denise Richards            ;Gilles Marini              ;Holly Madison              ;Lawrence Taylor            ;Lil' Kim                   ;Melissa Rycroft            ;Shawn Johnson              ;Steve Wozniak              ;Steve-O                    ;Ty Murray                  ,1,1.0,13
8,6,13,13,13,Belinda Carlisle           ;Chuck Wicks                ;David Alan Grier           ;Denise Richards            ;Gilles Marini              ;Holly Madison              ;Lawrence Taylor            ;Lil' Kim                   ;Melissa Rycroft            ;Shawn Johnson              ;Steve Wozniak              ;Steve-O                    ;Ty Murray                  ,Belinda Carlisle           ;Chuck Wicks                ;David Alan Grier           ;Denise Richards            ;Gilles Marini              ;Holly Madison              ;Lawrence Taylor            ;Lil' Kim                   ;Melissa Rycroft            ;Shawn Johnson              ;Steve Wozniak              ;Steve-O                    ;Ty Murray                  ,1,1.0,13
