season, week, method , bottom2_save, rank_tie_method, k_official, n_active_before, eliminated_pred
     9,   10, percent, False       ,                ,          0,               4, 
     9,    1, percent, True        ,                ,          2,              16, Macy Gray; Ashley Hamiliton
     9,    2, percent, True        ,                ,          1,              14, Kathy Ireland
     9,    3, percent, True        ,                ,          1,              13, Debi Mazar
     9,    4, percent, True        ,                ,          1,              12, Tom DeLay
     9,    5, percent, True        ,                ,          1,              11, Chuck Liddell
     9,    6, percent, True        ,                ,          2,              10, Natalie Coughlin; Melissa Joan Hart
     9,    7, percent, True        ,                ,          2,               8, Louie Vito; Mark Dacascos
     9,    8, percent, True        ,                ,          1,               6, Michael Irvin
     9,    9, percent, True        ,                ,          1,               5, Aaron Carter
     9,   10, percent, True        ,                ,          0,               4, 
     9,    1, rank   , False       , min            ,          2,              16, Macy Gray; Ashley Hamiliton
     9,    2, rank   , False       , min            ,          1,              14, Kathy Ireland
