season,era_label,week,celebrity_name,industry_cluster,celebrity_age_during_season,judge_score_raw,judge_share,judge_rank,is_elimination_week,is_finalist
5,Percentage Era (S3-S27),3,Mark Cuban                 ,Reality Star,49,20.0,0.08368200836820083,9.0,False,False
5,Percentage Era (S3-S27),3,Wayne Newton               ,Musician,65,18.0,0.07531380753138076,10.0,True,False
5,Percentage Era (S3-S27),4,Sabrina Bryan              ,Actor/Actress,23,30.0,0.1282051282051282,1.0,False,False
5,Percentage Era (S3-S27),4,Cameron Mathison           ,Actor/Actress,38,27.0,0.11538461538461539,2.0,False,False
5,Percentage Era (S3-S27),4,Jennie Garth               ,Actor/Actress,35,27.0,0.11538461538461539,2.0,False,False
5,Percentage Era (S3-S27),4,Helio Castroneves          ,Other,32,27.0,0.11538461538461539,2.0,False,False
5,Percentage Era (S3-S27),4,Jane Seymour               ,Actor/Actress,56,26.0,0.1111111111111111,5.0,False,False
5,Percentage Era (S3-S27),4,Mel B                      ,Musician,32,26.0,0.1111111111111111,5.0,False,False
5,Percentage Era (S3-S27),4,Marie Osmond               ,Musician,47,26.0,0.1111111111111111,5.0,False,True
5,Percentage Era (S3-S27),4,Floyd Mayweather Jr.       ,Athlete,30,23.0,0.09829059829059829,8.0,True,False
5,Percentage Era (S3-S27),4,Mark Cuban                 ,Reality Star,49,22.0,0.09401709401709402,9.0,False,False
5,Percentage Era (S3-S27),5,Mel B                      ,Musician,32,29.0,0.1457286432160804,1.0,False,False
5,Percentage Era (S3-S27),5,Sabrina Bryan              ,Actor/Actress,23,28.0,0.1407035175879397,2.0,False,False
5,Percentage Era (S3-S27),5,Cameron Mathison           ,Actor/Actress,38,26.0,0.1306532663316583,3.0,False,False
5,Percentage Era (S3-S27),5,Jane Seymour               ,Actor/Actress,56,26.0,0.1306532663316583,3.0,False,False
5,Percentage Era (S3-S27),5,Jennie Garth               ,Actor/Actress,35,25.0,0.12562814070351758,5.0,False,False
5,Percentage Era (S3-S27),5,Helio Castroneves          ,Other,32,23.0,0.11557788944723618,6.0,False,False
5,Percentage Era (S3-S27),5,Marie Osmond               ,Musician,47,21.0,0.10552763819095477,7.0,False,True
5,Percentage Era (S3-S27),5,Mark Cuban                 ,Reality Star,49,21.0,0.10552763819095477,7.0,True,False
5,Percentage Era (S3-S27),6,Mel B                      ,Musician,32,30.0,0.16666666666666666,1.0,False,False
5,Percentage Era (S3-S27),6,Helio Castroneves          ,Other,32,28.0,0.15555555555555556,2.0,False,False
5,Percentage Era (S3-S27),6,Jennie Garth               ,Actor/Actress,35,27.0,0.15,3.0,False,False
5,Percentage Era (S3-S27),6,Cameron Mathison           ,Actor/Actress,38,25.0,0.1388888888888889,4.0,False,False
5,Percentage Era (S3-S27),6,Sabrina Bryan              ,Actor/Actress,23,25.0,0.1388888888888889,4.0,True,False
5,Percentage Era (S3-S27),6,Marie Osmond               ,Musician,47,23.0,0.12777777777777777,6.0,False,True
5,Percentage Era (S3-S27),6,Jane Seymour               ,Actor/Actress,56,22.0,0.12222222222222222,7.0,False,False
5,Percentage Era (S3-S27),7,Mel B                      ,Musician,32,27.0,0.17307692307692307,1.0,False,False
5,Percentage Era (S3-S27),7,Jennie Garth               ,Actor/Actress,35,26.5,0.16987179487179488,2.0,False,False
5,Percentage Era (S3-S27),7,Helio Castroneves          ,Other,32,26.0,0.16666666666666666,3.0,False,False
5,Percentage Era (S3-S27),7,Marie Osmond               ,Musician,47,26.0,0.16666666666666666,3.0,False,True
5,Percentage Era (S3-S27),7,Cameron Mathison           ,Actor/Actress,38,25.5,0.16346153846153846,5.0,False,False
5,Percentage Era (S3-S27),7,Jane Seymour               ,Actor/Actress,56,25.0,0.16025641025641027,6.0,True,False
5,Percentage Era (S3-S27),8,Helio Castroneves          ,Other,32,28.5,0.21673003802281368,1.0,False,False
5,Percentage Era (S3-S27),8,Mel B                      ,Musician,32,28.0,0.21292775665399238,2.0,False,False
5,Percentage Era (S3-S27),8,Cameron Mathison           ,Actor/Actress,38,25.5,0.19391634980988592,3.0,True,False
5,Percentage Era (S3-S27),8,Jennie Garth               ,Actor/Actress,35,25.0,0.19011406844106463,4.0,False,False
5,Percentage Era (S3-S27),8,Marie Osmond               ,Musician,47,24.5,0.18631178707224336,5.0,False,True
5,Percentage Era (S3-S27),9,Helio Castroneves          ,Other,32,30.0,0.2564102564102564,1.0,False,False
5,Percentage Era (S3-S27),9,Mel B                      ,Musician,32,30.0,0.2564102564102564,1.0,False,False
5,Percentage Era (S3-S27),9,Jennie Garth               ,Actor/Actress,35,29.0,0.24786324786324787,3.0,True,False
5,Percentage Era (S3-S27),9,Marie Osmond               ,Musician,47,28.0,0.23931623931623933,4.0,False,True
5,Percentage Era (S3-S27),10,Mel B                      ,Musician,32,28.333199999999998,0.35714222688890257,1.0,True,False
5,Percentage Era (S3-S27),10,Helio Castroneves          ,Other,32,27.999900000000004,0.35294095402801606,2.0,True,False
5,Percentage Era (S3-S27),10,Marie Osmond               ,Musician,47,23.0,0.2899168190830813,3.0,False,True
6,Percentage Era (S3-S27),1,Kristi Yamaguchi           ,Athlete,36,27.0,0.1111111111111111,1.0,False,False
6,Percentage Era (S3-S27),1,Priscilla Presley          ,Actor/Actress,62,24.0,0.09876543209876543,2.0,False,False
6,Percentage Era (S3-S27),1,Mario                      ,Musician,21,24.0,0.09876543209876543,2.0,False,False
6,Percentage Era (S3-S27),1,Marlee Matlin              ,Actor/Actress,42,22.0,0.09053497942386832,4.0,False,False
6,Percentage Era (S3-S27),1,Jason Taylor               ,Athlete,33,22.0,0.09053497942386832,4.0,False,False
6,Percentage Era (S3-S27),1,Cristian de la Fuente      ,Actor/Actress,34,21.0,0.08641975308641975,6.0,False,True
6,Percentage Era (S3-S27),1,Shannon Elizabeth          ,Actor/Actress,34,21.0,0.08641975308641975,6.0,False,False
6,Percentage Era (S3-S27),1,Steve Guttenberg           ,Actor/Actress,49,18.0,0.07407407407407407,8.0,False,False
6,Percentage Era (S3-S27),1,Marissa Jaret Winokur      ,Actor/Actress,35,18.0,0.07407407407407407,8.0,False,False
6,Percentage Era (S3-S27),1,Penn Jillette              ,Other,53,16.0,0.06584362139917696,10.0,False,False
6,Percentage Era (S3-S27),1,Monica Seles               ,Athlete,34,15.0,0.06172839506172839,11.0,False,False
6,Percentage Era (S3-S27),1,Adam Carolla               ,Other,43,15.0,0.06172839506172839,11.0,False,False
6,Percentage Era (S3-S27),2,Jason Taylor               ,Athlete,33,27.0,0.10505836575875487,1.0,False,False
6,Percentage Era (S3-S27),2,Kristi Yamaguchi           ,Athlete,36,27.0,0.10505836575875487,1.0,False,False
6,Percentage Era (S3-S27),2,Mario                      ,Musician,21,26.0,0.10116731517509728,3.0,False,False
6,Percentage Era (S3-S27),2,Marlee Matlin              ,Actor/Actress,42,24.0,0.0933852140077821,4.0,False,False
6,Percentage Era (S3-S27),2,Shannon Elizabeth          ,Actor/Actress,34,24.0,0.0933852140077821,4.0,False,False
6,Percentage Era (S3-S27),2,Priscilla Presley          ,Actor/Actress,62,21.0,0.08171206225680934,6.0,False,False
6,Percentage Era (S3-S27),2,Marissa Jaret Winokur      ,Actor/Actress,35,21.0,0.08171206225680934,6.0,False,False
6,Percentage Era (S3-S27),2,Cristian de la Fuente      ,Actor/Actress,34,20.0,0.07782101167315175,8.0,False,True
6,Percentage Era (S3-S27),2,Adam Carolla               ,Other,43,19.0,0.07392996108949416,9.0,False,False
6,Percentage Era (S3-S27),2,Penn Jillette              ,Other,53,17.0,0.06614785992217899,10.0,True,False
6,Percentage Era (S3-S27),2,Steve Guttenberg           ,Actor/Actress,49,16.0,0.0622568093385214,11.0,False,False
6,Percentage Era (S3-S27),2,Monica Seles               ,Athlete,34,15.0,0.058365758754863814,12.0,True,False
6,Percentage Era (S3-S27),3,Kristi Yamaguchi           ,Athlete,36,27.0,0.11842105263157894,1.0,False,False
6,Percentage Era (S3-S27),3,Priscilla Presley          ,Actor/Actress,62,26.0,0.11403508771929824,2.0,False,False
6,Percentage Era (S3-S27),3,Cristian de la Fuente      ,Actor/Actress,34,25.0,0.10964912280701754,3.0,False,True
6,Percentage Era (S3-S27),3,Shannon Elizabeth          ,Actor/Actress,34,24.0,0.10526315789473684,4.0,False,False
6,Percentage Era (S3-S27),3,Jason Taylor               ,Athlete,33,23.0,0.10087719298245613,5.0,False,False
6,Percentage Era (S3-S27),3,Steve Guttenberg           ,Actor/Actress,49,21.0,0.09210526315789473,6.0,True,False
6,Percentage Era (S3-S27),3,Marlee Matlin              ,Actor/Actress,42,21.0,0.09210526315789473,6.0,False,False
6,Percentage Era (S3-S27),3,Adam Carolla               ,Other,43,21.0,0.09210526315789473,6.0,False,False
6,Percentage Era (S3-S27),3,Mario                      ,Musician,21,21.0,0.09210526315789473,6.0,False,False
6,Percentage Era (S3-S27),3,Marissa Jaret Winokur      ,Actor/Actress,35,19.0,0.08333333333333333,10.0,False,False
6,Percentage Era (S3-S27),4,Jason Taylor               ,Athlete,33,29.0,0.1288888888888889,1.0,False,False
6,Percentage Era (S3-S27),4,Kristi Yamaguchi           ,Athlete,36,29.0,0.1288888888888889,1.0,False,False
6,Percentage Era (S3-S27),4,Shannon Elizabeth          ,Actor/Actress,34,28.0,0.12444444444444444,3.0,False,False
6,Percentage Era (S3-S27),4,Cristian de la Fuente      ,Actor/Actress,34,26.0,0.11555555555555555,4.0,False,True
6,Percentage Era (S3-S27),4,Marlee Matlin              ,Actor/Actress,42,24.0,0.10666666666666667,5.0,False,False
6,Percentage Era (S3-S27),4,Marissa Jaret Winokur      ,Actor/Actress,35,24.0,0.10666666666666667,5.0,False,False
6,Percentage Era (S3-S27),4,Mario                      ,Musician,21,24.0,0.10666666666666667,5.0,False,False
6,Percentage Era (S3-S27),4,Priscilla Presley          ,Actor/Actress,62,22.0,0.09777777777777778,8.0,False,False
6,Percentage Era (S3-S27),4,Adam Carolla               ,Other,43,19.0,0.08444444444444445,9.0,True,False
6,Percentage Era (S3-S27),5,Kristi Yamaguchi           ,Athlete,36,29.0,0.14795918367346939,1.0,False,False
6,Percentage Era (S3-S27),5,Jason Taylor               ,Athlete,33,27.0,0.1377551020408163,2.0,False,False
6,Percentage Era (S3-S27),5,Mario                      ,Musician,21,27.0,0.1377551020408163,2.0,False,False
6,Percentage Era (S3-S27),5,Marissa Jaret Winokur      ,Actor/Actress,35,24.0,0.12244897959183673,4.0,False,False
6,Percentage Era (S3-S27),5,Cristian de la Fuente      ,Actor/Actress,34,23.0,0.11734693877551021,5.0,False,True
6,Percentage Era (S3-S27),5,Shannon Elizabeth          ,Actor/Actress,34,23.0,0.11734693877551021,5.0,False,False
6,Percentage Era (S3-S27),5,Marlee Matlin              ,Actor/Actress,42,22.0,0.11224489795918367,7.0,False,False
6,Percentage Era (S3-S27),5,Priscilla Presley          ,Actor/Actress,62,21.0,0.10714285714285714,8.0,True,False
6,Percentage Era (S3-S27),6,Kristi Yamaguchi           ,Athlete,36,30.0,0.16666666666666666,1.0,False,False
6,Percentage Era (S3-S27),6,Mario                      ,Musician,21,28.0,0.15555555555555556,2.0,False,False
6,Percentage Era (S3-S27),6,Cristian de la Fuente      ,Actor/Actress,34,27.0,0.15,3.0,False,True
6,Percentage Era (S3-S27),6,Marissa Jaret Winokur      ,Actor/Actress,35,26.0,0.14444444444444443,4.0,False,False
6,Percentage Era (S3-S27),6,Shannon Elizabeth          ,Actor/Actress,34,24.0,0.13333333333333333,5.0,False,False
6,Percentage Era (S3-S27),6,Jason Taylor               ,Athlete,33,24.0,0.13333333333333333,5.0,False,False
6,Percentage Era (S3-S27),6,Marlee Matlin              ,Actor/Actress,42,21.0,0.11666666666666667,7.0,True,False
6,Percentage Era (S3-S27),7,Jason Taylor               ,Athlete,33,27.5,0.1779935275080906,1.0,False,False
6,Percentage Era (S3-S27),7,Kristi Yamaguchi           ,Athlete,36,27.0,0.17475728155339806,2.0,False,False
6,Percentage Era (S3-S27),7,Marissa Jaret Winokur      ,Actor/Actress,35,26.0,0.16828478964401294,3.0,False,False
6,Percentage Era (S3-S27),7,Shannon Elizabeth          ,Actor/Actress,34,25.5,0.1650485436893204,4.0,True,False
6,Percentage Era (S3-S27),7,Mario                      ,Musician,21,25.5,0.1650485436893204,4.0,False,False
6,Percentage Era (S3-S27),7,Cristian de la Fuente      ,Actor/Actress,34,23.0,0.1488673139158576,6.0,False,True
6,Percentage Era (S3-S27),8,Cristian de la Fuente      ,Actor/Actress,34,28.5,0.21348314606741572,1.0,False,True
6,Percentage Era (S3-S27),8,Kristi Yamaguchi           ,Athlete,36,27.5,0.20599250936329588,2.0,False,False
6,Percentage Era (S3-S27),8,Mario                      ,Musician,21,26.5,0.19850187265917604,3.0,True,False
6,Percentage Era (S3-S27),8,Jason Taylor               ,Athlete,33,26.0,0.1947565543071161,4.0,False,False
6,Percentage Era (S3-S27),8,Marissa Jaret Winokur      ,Actor/Actress,35,25.0,0.18726591760299627,5.0,False,False
6,Percentage Era (S3-S27),9,Kristi Yamaguchi           ,Athlete,36,28.5,0.2590909090909091,1.0,False,False
6,Percentage Era (S3-S27),9,Cristian de la Fuente      ,Actor/Actress,34,28.0,0.2545454545454545,2.0,False,True
6,Percentage Era (S3-S27),9,Jason Taylor               ,Athlete,33,27.5,0.25,3.0,False,False
6,Percentage Era (S3-S27),9,Marissa Jaret Winokur      ,Actor/Actress,35,26.0,0.23636363636363636,4.0,True,False
6,Percentage Era (S3-S27),10,Kristi Yamaguchi           ,Athlete,36,30.0,0.35502958579881655,1.0,True,False
6,Percentage Era (S3-S27),10,Jason Taylor               ,Athlete,33,28.5,0.33727810650887574,2.0,True,False
6,Percentage Era (S3-S27),10,Cristian de la Fuente      ,Actor/Actress,34,26.0,0.3076923076923077,3.0,False,True
7,Percentage Era (S3-S27),1,Brooke Burke               ,Reality Star,37,24.5,0.09722222222222222,1.0,False,False
7,Percentage Era (S3-S27),1,Toni Braxton               ,Musician,40,22.5,0.08928571428571429,2.0,False,False
7,Percentage Era (S3-S27),1,Warren Sapp                ,Athlete,35,21.5,0.08531746031746032,3.0,False,False
7,Percentage Era (S3-S27),1,Lance Bass                 ,Musician,29,21.5,0.08531746031746032,3.0,False,True
7,Percentage Era (S3-S27),1,Misty May-Treanor          ,Athlete,31,21.0,0.08333333333333333,5.0,False,False
7,Percentage Era (S3-S27),1,Cody Linley                ,Actor/Actress,18,20.5,0.08134920634920635,6.0,False,False
7,Percentage Era (S3-S27),1,Maurice Greene             ,Athlete,34,19.5,0.07738095238095238,7.0,False,False
7,Percentage Era (S3-S27),1,Ted McGinley               ,Actor/Actress,50,18.5,0.07341269841269842,8.0,True,False
7,Percentage Era (S3-S27),1,Susan Lucci                ,Actor/Actress,61,18.5,0.07341269841269842,8.0,False,False
7,Percentage Era (S3-S27),1,Kim Kardashian             ,Reality Star,27,18.5,0.07341269841269842,8.0,False,False
7,Percentage Era (S3-S27),1,Rocco DiSpirito            ,Reality Star,41,17.5,0.06944444444444445,11.0,False,False
7,Percentage Era (S3-S27),1,Cloris Leachman            ,Actor/Actress,82,16.0,0.06349206349206349,12.0,False,False
7,Percentage Era (S3-S27),1,Jeffrey Ross               ,Other,43,12.0,0.047619047619047616,13.0,True,False
7,Percentage Era (S3-S27),2,Warren Sapp                ,Athlete,35,24.0,0.1085972850678733,1.0,False,False
7,Percentage Era (S3-S27),2,Brooke Burke               ,Reality Star,37,24.0,0.1085972850678733,1.0,False,False
7,Percentage Era (S3-S27),2,Toni Braxton               ,Musician,40,23.0,0.10407239819004525,3.0,False,False
7,Percentage Era (S3-S27),2,Susan Lucci                ,Actor/Actress,61,21.0,0.09502262443438914,4.0,False,False
7,Percentage Era (S3-S27),2,Cody Linley                ,Actor/Actress,18,21.0,0.09502262443438914,4.0,False,False
7,Percentage Era (S3-S27),2,Misty May-Treanor          ,Athlete,31,21.0,0.09502262443438914,4.0,True,False
7,Percentage Era (S3-S27),2,Lance Bass                 ,Musician,29,20.0,0.09049773755656108,7.0,False,True
7,Percentage Era (S3-S27),2,Maurice Greene             ,Athlete,34,19.0,0.08597285067873303,8.0,False,False
7,Percentage Era (S3-S27),2,Kim Kardashian             ,Reality Star,27,17.0,0.07692307692307693,9.0,True,False
7,Percentage Era (S3-S27),2,Rocco DiSpirito            ,Reality Star,41,16.0,0.07239819004524888,10.0,False,False
7,Percentage Era (S3-S27),2,Cloris Leachman            ,Actor/Actress,82,15.0,0.06787330316742081,11.0,False,False
7,Percentage Era (S3-S27),3,Brooke Burke               ,Reality Star,37,28.0,0.1407035175879397,1.0,False,False
7,Percentage Era (S3-S27),3,Warren Sapp                ,Athlete,35,25.0,0.12562814070351758,2.0,False,False
7,Percentage Era (S3-S27),3,Maurice Greene             ,Athlete,34,24.0,0.12060301507537688,3.0,False,False
7,Percentage Era (S3-S27),3,Toni Braxton               ,Musician,40,22.0,0.11055276381909548,4.0,False,False
7,Percentage Era (S3-S27),3,Lance Bass                 ,Musician,29,22.0,0.11055276381909548,4.0,False,True
7,Percentage Era (S3-S27),3,Susan Lucci                ,Actor/Actress,61,21.0,0.10552763819095477,6.0,False,False
7,Percentage Era (S3-S27),3,Cody Linley                ,Actor/Actress,18,21.0,0.10552763819095477,6.0,False,False
7,Percentage Era (S3-S27),3,Rocco DiSpirito            ,Reality Star,41,20.0,0.10050251256281408,8.0,False,False
7,Percentage Era (S3-S27),3,Cloris Leachman            ,Actor/Actress,82,16.0,0.08040201005025126,9.0,False,False
7,Percentage Era (S3-S27),4,Lance Bass                 ,Musician,29,26.0,0.12807881773399016,1.0,False,True
7,Percentage Era (S3-S27),4,Brooke Burke               ,Reality Star,37,26.0,0.12807881773399016,1.0,False,False
7,Percentage Era (S3-S27),4,Susan Lucci                ,Actor/Actress,61,24.0,0.11822660098522167,3.0,False,False
7,Percentage Era (S3-S27),4,Cody Linley                ,Actor/Actress,18,23.0,0.11330049261083744,4.0,False,False
7,Percentage Era (S3-S27),4,Cloris Leachman            ,Actor/Actress,82,22.0,0.10837438423645321,5.0,False,False
7,Percentage Era (S3-S27),4,Warren Sapp                ,Athlete,35,22.0,0.10837438423645321,5.0,False,False
7,Percentage Era (S3-S27),4,Toni Braxton               ,Musician,40,22.0,0.10837438423645321,5.0,False,False
7,Percentage Era (S3-S27),4,Maurice Greene             ,Athlete,34,20.0,0.09852216748768473,8.0,False,False
7,Percentage Era (S3-S27),4,Rocco DiSpirito            ,Reality Star,41,18.0,0.08866995073891626,9.0,True,False
7,Percentage Era (S3-S27),5,Brooke Burke               ,Reality Star,37,29.0,0.14871794871794872,1.0,False,False
7,Percentage Era (S3-S27),5,Cody Linley                ,Actor/Actress,18,28.0,0.14358974358974358,2.0,False,False
7,Percentage Era (S3-S27),5,Maurice Greene             ,Athlete,34,27.0,0.13846153846153847,3.0,False,False
7,Percentage Era (S3-S27),5,Warren Sapp                ,Athlete,35,25.0,0.1282051282051282,4.0,False,False
